1,19
2,1
3,2
4,partial algebra factors
5,1
6,1
7,2
8,1
9,covering set
10,2
11,covering set
12,1
13,1
14,6
15,2
16,1
17,5
18,6
19,18
20,1
21,1
22,1
23,108
24,2
25,1
26,3
27,4
28,1
29,covering set
30,1
31,covering set
32,1
33,1
34,2
35,2
36,1
37,23
38,11
39,2
40,2
41,1
42,1
43,4
44,6
45,5
46,1
47,8
48,1
49,covering set
50,2
51,covering set
52,2
53,1
54,6
55,2
56,1
57,1
58,1
59,4
60,5
61,1
62,2
63,4
64,partial algebra factors
65,1
66,5
67,6
68,1
69,covering set
70,1
71,covering set
72,1
73,3
74,2
75,2
76,partial algebra factors
77,3
78,1
79,10
80,2
81,1
82,1
83,8
84,2
85,1
86,3
87,4
88,1
89,covering set
90,1
91,covering set
92,1
93,1
94,2
95,872
96,1
97,1
98,1
99,338
100,1
101,21
102,2
103,2
104,18
105,1
106,9
107,6
108,6
109,covering set
110,1
111,covering set
112,1
113,9
114,4
115,20
116,1
117,7
118,2
119,6
120,2
121,1
122,2
123,12
124,16
125,1
126,1
127,NA
128,10
129,covering set
130,1
131,covering set
132,4
133,1
134,202
135,6
136,1541
137,1
138,1
139,2
140,1
141,5
142,4
143,28
144,partial algebra factors
145,39
146,7
147,240
148,1
149,covering set
150,14
151,covering set
152,1
153,1
154,18
155,628
156,1
157,5
158,1
159,8
160,1
161,383
162,2
163,112
164,8
165,1
166,1
167,4
168,1
169,covering set
170,1
171,covering set
172,2
173,13
174,6994
175,2
176,1
177,5
178,2
179,2
180,33
181,1
182,1
183,8
184,4
185,21
186,1
187,2
188,1
189,covering set
190,1
191,covering set
192,8
193,81
194,4
195,10
196,3
197,1
198,1
199,6
200,5
201,25
202,1
203,94
204,2
205,7
206,5
207,2
208,1
209,covering set
210,1
211,covering set
212,1
213,35
214,24
215,20
216,7
217,1
218,2
219,4
220,11
221,1
222,1
223,2
224,2
225,1
226,9
227,2
228,2
229,covering set
230,23
231,covering set
232,2
233,1
234,38
235,1734
236,1
237,1
238,6
239,44
240,10
241,3
242,1
243,4
244,2
245,7
246,1
247,4
248,2
249,covering set
250,1
251,covering set
252,1
253,5
254,54
255,2
256,1
257,1
258,6
259,2
260,4
261,5
262,3
263,150
264,8
265,1
266,5
267,2
268,1
269,covering set
270,20
271,covering set
272,1
273,1
274,2
275,6
276,3
277,1
278,1
279,2
280,3
281,3
282,13
283,2
284,2
285,1
286,1
287,2
288,1
289,covering set
290,5
291,covering set
292,126
293,1333
294,4
295,2
296,1
297,11
298,2
299,4
300,78
301,1
302,1
303,4
304,14
305,1
306,1
307,18
308,1
309,covering set
310,4
311,covering set
312,1
313,1
314,20
315,2
316,27
317,1
318,2
319,6
320,1
321,1
322,1
323,4
324,partial algebra factors
325,NA
326,7
327,2
328,7
329,covering set
330,1
331,covering set
332,2
333,1
334,2
335,4
336,5
337,39
338,1
339,94
340,1
341,9
342,5
343,58
344,2
345,13
346,29
347,2
348,2
349,covering set
350,2
351,covering set
352,1
353,3
354,6
355,6
356,1
357,1
358,1
359,940
360,2
361,17
362,2
363,2
364,2
365,1
366,NA
367,12
368,1
369,covering set
370,4
371,covering set
372,2
373,1
374,4
375,134
376,1
377,1
378,5
379,34
380,1
381,5
382,7
383,4
384,4
385,7
386,1
387,4
388,3
389,covering set
390,3
391,covering set
392,2
393,1
394,34
395,4
396,1
397,1
398,1
399,2
400,3
401,11
402,2
403,2
404,4
405,1
406,1
407,34
408,5
409,covering set
410,1
411,covering set
412,1
413,1
414,152
415,12
416,83
417,7
418,1
419,2
420,4
421,NA
422,1
423,6
424,18
425,7
426,1
427,4
428,23
429,covering set
430,3
431,covering set
432,9
433,1
434,8
435,2
436,3
437,107
438,165
439,14
440,4
441,37
442,2
443,30
444,12
445,1
446,3
447,2
448,1
449,covering set
450,3
451,covering set
452,2
453,7
454,2
455,20
456,1
457,1
458,6
459,288
460,1
461,257
462,2
463,4
464,4
465,11
466,101
467,14
468,11
469,covering set
470,1
471,covering set
472,76
473,1
474,12
475,2
476,1
477,27
478,1
479,6
480,5
481,1
482,1
483,2
484,partial algebra factors
485,7
486,5
487,2
488,60
489,covering set
490,2
491,covering set
492,5
493,23
494,2
495,4
496,263
497,1
498,1
499,48
500,4
501,1
502,3
503,4
504,2
505,31
506,1
507,2
508,1
509,covering set
510,1
511,covering set
512,2
513,3
514,NA
515,2
516,1
517,1
518,14
519,80
520,7
521,3
522,3
523,80
524,988
525,1
526,1
527,18
528,2
529,covering set
530,1
531,covering set
532,1
533,5
534,6
535,2
536,13
537,1
538,1
539,6
540,1
541,1
542,1260
543,2
544,10
545,11
546,597
547,2
548,4
549,covering set
550,3
551,covering set
552,1
553,27
554,4
555,4
556,3
557,5
558,1
559,6
560,1
561,9
562,1
563,4
564,20
565,1
566,1
567,6
568,2
569,covering set
570,5
571,covering set
572,1
573,1
574,8
575,2
576,15
577,5
578,2
579,4
580,1
581,1
582,1
583,324
584,2
585,1
586,1
587,2
588,1
589,covering set
590,6
591,covering set
592,2
593,31
594,2
595,2
596,7
597,83
598,39
